Year;Month;Day;Lat;Lon;Depth;Mag
2008;10;28;39,59;73,69;5;2,5
2008;10;28;39,50;73,69;5;2,5
2008;10;28;39,80;74,00;5;2,1
2008;10;29;39,50;73,69;5;2,8
2008;10;29;39,59;73,69;5;2,3
2008;10;29;39,80;73,80;5;2,8
2008;10;29;39,70;73,80;5;2,7
2008;10;30;40,00;73,50;5;1,7
2008;10;30;39,59;73,80;5;2,8
2008;10;30;41,10;71,60;5;2,6
2008;10;30;39,50;73,69;5;2,8
2008;10;30;39,50;73,69;5;2,1
2008;10;30;39,59;73,50;5;4,2
2008;10;30;39,59;73,60;5;2,8
2008;10;30;39,59;73,30;5;2,9
2008;10;30;39,59;73,69;5;3,1
2008;10;30;39,59;73,69;5;3,0
2008;10;30;39,59;73,80;5;2,6
2008;10;31;39,50;73,69;5;3,3
2008;10;31;39,59;73,69;5;2,4
2008;10;31;39,59;73,80;5;2,6
2008;10;31;39,59;73,69;5;2,3
2008;10;31;39,70;73,80;5;1,8
2008;10;31;39,59;73,60;5;2,2
2008;10;31;39,59;73,40;5;3,7
2008;11;1;39,70;73,60;5;2,9
2008;11;1;39,59;73,40;5;3,3
2008;11;1;39,59;73,40;5;2,6
2008;11;1;39,59;73,60;5;2,6
2008;11;1;39,59;73,80;5;2,3
2008;11;2;39,59;73,60;5;2,6
2008;11;2;39,59;73,50;5;2,1
2008;11;2;39,59;73,40;5;3,3
2008;11;2;39,59;71,10;5;2,1
2008;11;2;40,20;71,00;5;2,7
2008;11;3;39,50;73,10;5;2,6
2008;11;3;39,50;73,40;5;2,6
2008;11;3;39,70;73,60;5;2,5
2008;11;3;39,59;73,40;5;3,3
2008;11;3;39,59;73,69;5;2,9
2008;11;3;39,59;73,90;5;3,6
2008;11;3;39,70;73,60;5;2,5
2008;11;3;39,59;73,40;5;2,4
2008;11;3;39,50;73,69;5;2,7
2008;11;3;39,50;73,69;5;2,3
2008;11;3;39,70;73,80;5;2,3
2008;11;4;39,70;73,80;5;2,2
2008;11;4;39,50;73,90;5;2,8
2008;11;4;39,50;73,60;5;3,0
2008;11;4;39,50;73,60;5;3,0
2008;11;4;39,50;74,00;5;4,4
2008;11;4;39,50;73,60;5;2,6
2008;11;4;39,50;73,90;5;3,7
2008;11;4;39,70;73,40;5;2,4
2008;11;5;39,59;73,50;5;2,5
2008;11;5;39,50;73,50;5;2,3
2008;11;5;39,59;73,60;5;2,5
2008;11;5;39,50;73,40;5;2,8
2008;11;5;39,59;73,40;5;2,7
2008;11;6;39,59;73,50;5;2,7
2008;11;6;39,59;73,40;5;2,4
2008;11;6;39,59;73,80;5;2,7
2008;11;6;39,80;73,69;5;2,8
2008;11;6;39,59;73,60;5;2,1
2008;11;6;39,59;73,69;5;2,2
2008;11;6;39,59;73,19;5;2,6
2008;11;6;39,59;73,60;5;2,1
2008;11;6;39,59;73,80;5;4,6
2008;11;6;39,59;74,00;5;2,1
2008;11;6;39,59;73,80;5;2,6
2008;11;6;39,90;74,00;5;3,1
2008;11;6;39,59;73,50;5;2,7
2008;11;6;39,59;74,00;5;3,3
2008;11;6;39,59;74,00;5;2,8
2008;11;7;39,70;73,19;5;2,8
2008;11;7;39,59;73,69;5;3,1
2008;11;7;39,59;73,60;5;2,4
2008;11;7;39,59;73,60;5;2,2
2008;11;7;39,70;73,60;5;2,7
2008;11;7;39,50;73,50;5;2,1
2008;11;7;39,59;73,69;5;4,3
2008;11;8;39,59;73,50;5;4,2
2008;11;8;39,80;73,00;5;2,2
2008;11;8;39,59;73,69;5;2,6
2008;11;8;39,59;73,60;5;2,1
2008;11;8;39,59;73,60;5;2,4
2008;11;8;39,59;73,60;5;2,7
2008;11;9;39,59;73,90;5;2,4
2008;11;9;39,59;73,69;5;2,8
2008;11;9;39,50;73,69;5;2,9
2008;11;9;39,70;73,90;5;4,0
2008;11;9;39,70;74,00;5;2,9
2008;11;10;39,70;73,69;5;2,8
2008;11;10;39,50;73,50;5;2,5
2008;11;10;39,50;73,60;5;2,3
2008;11;11;39,59;73,40;5;2,6
2008;11;11;39,59;73,80;5;2,7
2008;11;12;39,70;73,50;5;2,1
2008;11;12;39,59;74,00;5;3,0
2008;11;12;39,59;73,50;5;2,2
2008;11;12;39,50;73,50;5;2,7
2008;11;12;39,59;73,69;5;2,6
2008;11;12;39,59;73,90;5;2,8
2008;11;13;39,59;73,60;5;2,8
2008;11;13;39,70;73,80;5;2,3
2008;11;13;39,59;73,60;5;2,2
2008;11;13;39,70;73,80;5;2,6
2008;11;13;39,59;73,40;5;2,7
2008;11;13;39,59;73,69;5;2,6
2008;11;13;39,59;73,80;5;4,3
2008;11;13;39,70;73,40;5;2,2
2008;11;14;39,59;73,69;5;2,3
2008;11;14;39,80;73,90;5;3,8
2008;11;15;39,59;73,80;5;2,5
2008;11;15;39,70;74,00;5;2,1
2008;11;16;39,50;73,40;5;2,7
2008;11;16;39,59;73,69;5;2,5
2008;11;16;40,90;72,19;5;2,3
2008;11;17;39,50;73,69;5;3,1
2008;11;18;39,59;73,80;5;2,2
2008;11;19;39,59;73,50;5;2,6
2008;11;19;39,70;73,80;5;2,6
2008;11;20;39,70;73,50;5;2,6
2008;11;20;39,59;73,80;5;2,4
2008;11;20;39,59;73,80;5;2,3
2008;11;20;39,70;73,80;5;2,1
2008;11;22;39,50;73,50;5;3,1
2008;11;22;41,20;72,00;5;2,1
2008;11;22;39,59;73,50;5;2,6
2008;11;23;39,50;73,50;5;2,2
2008;11;23;39,59;73,60;5;2,9
2008;11;23;39,59;73,90;5;2,6
2008;11;23;39,59;73,60;5;2,6
2008;11;23;39,59;73,69;5;2,3
2008;11;24;39,50;74,00;5;2,7
2008;11;24;39,59;73,60;5;3,1
2008;11;24;39,59;73,80;5;2,5
2008;11;24;39,70;73,69;5;2,2
2008;11;24;39,59;73,40;5;3,3
2008;11;24;39,70;73,80;5;2,6
2008;11;25;39,59;73,50;5;2,4
2008;11;25;39,80;73,00;5;1,9
2008;11;25;39,59;73,50;5;1,9
2008;11;26;39,70;73,80;5;2,6
2008;11;26;39,70;73,90;5;2,6
2008;11;26;39,59;74,00;5;2,4
2008;11;27;39,59;73,69;5;3,7
2008;11;27;39,59;73,80;5;2,9
2008;11;27;39,59;73,80;5;1,9
2008;11;27;41,60;71,90;5;2,5
2008;11;27;39,59;73,80;5;2,1
2008;11;28;39,59;73,69;5;3,0
2008;11;28;39,70;74,00;5;3,1
2008;11;28;39,59;73,60;5;2,3
2008;11;29;39,59;73,50;5;2,6
2008;11;29;39,59;73,69;5;3,2
2008;11;29;39,59;73,50;5;2,4
2008;11;30;39,59;73,50;5;2,4
2008;12;1;39,59;72,40;5;3,0
2008;12;1;39,50;73,50;5;3,8
2008;12;2;39,70;74,00;5;2,0
2008;12;3;39,59;73,50;5;2,3
2008;12;3;39,50;73,40;5;2,8
2008;12;4;39,50;73,50;5;2,2
2008;12;4;39,70;73,60;5;2,2
2008;12;4;39,70;74,00;5;2,1
2008;12;4;39,70;74,00;5;2,1
2008;12;4;39,50;73,50;5;3,0
2008;12;5;39,70;73,80;5;2,6
2008;12;5;39,50;73,50;5;2,7
2008;12;5;39,70;73,69;5;2,3
2008;12;6;39,59;73,60;5;2,7
2008;12;6;39,70;73,69;5;2,6
2008;12;6;39,59;73,40;5;2,9
2008;12;6;40,40;72,80;5;2,1
2008;12;7;39,50;73,80;5;2,6
2008;12;7;39,59;73,90;5;2,2
2008;12;8;39,59;71,30;5;2,5
2008;12;8;39,59;73,69;5;2,8
2008;12;8;39,70;73,80;5;2,4
2008;12;8;39,70;73,80;5;2,5
2008;12;9;39,59;73,69;5;3,4
2008;12;9;39,59;73,40;5;3,4
2008;12;10;40,20;72,90;5;3,6
2008;12;11;39,59;73,40;5;2,6
2008;12;11;39,70;73,80;5;2,2
2008;12;12;39,70;73,80;5;2,1
2008;12;13;39,59;73,40;5;2,6
2008;12;13;39,59;73,60;5;2,5
2008;12;14;39,30;72,60;5;2,8
2008;12;14;40,00;71,40;15;2,6
2008;12;14;39,70;73,80;5;2,1
2008;12;16;39,80;74,00;5;2,3
2008;12;17;39,90;72,00;5;2,1
2008;12;17;39,80;73,90;5;2,2
2008;12;18;39,70;73,90;5;2,1
2008;12;19;39,59;73,69;5;3,0
2008;12;20;40,73;70,74;15;2,2
2008;12;21;40,81;71,51;25;3,6
2008;12;21;39,59;73,90;5;3,5
2008;12;22;39,59;74,00;5;2,7
2008;12;22;39,50;73,50;5;2,2
2008;12;23;39,59;73,60;5;2,6
2008;12;23;39,09;70,90;5;2,7
2008;12;25;39,80;71,60;5;2,3
2008;12;27;41,10;72,30;20;3,5
2008;12;27;39,59;70,60;5;2,2
2008;12;29;39,59;73,60;5;3,2
2008;12;29;40,40;72,30;5;3,2
2008;12;31;39,50;73,60;5;2,7
2009;1;1;39,40;74,00;5;4,3
2009;1;1;39,50;73,80;5;3,9
2009;1;1;41,90;72,40;15;3,4
2009;1;2;39,59;73,90;5;2,9
2009;1;3;39,30;73,80;15;2,9
2009;1;3;39,30;74,10;10;4,0
2009;1;3;39,59;73,80;5;3,3
2009;1;4;39,20;71,19;5;3,1
2009;1;4;39,20;73,50;5;3,3
2009;1;4;39,20;73,69;5;2,8
2009;1;7;40,59;72,17;10;3,4
2009;1;9;39,40;73,19;5;3,0
2009;1;11;38,90;70,50;5;3,9
2009;1;11;39,50;73,60;5;2,7
2009;1;11;41,44;68,98;5;3,1
2009;1;14;38,50;73,00;25;5,1
2009;1;15;39,54;73,62;10;2,7
2009;1;16;40,70;73,47;30;2,6
2009;1;16;39,50;73,69;5;4,5
2009;1;16;39,50;74,00;5;2,6
2009;1;17;40,75;72,58;10;2,8
2009;1;17;39,62;73,75;5;2,7
2009;1;17;39,96;73,65;15;4,4
2009;1;20;39,30;71,69;5;2,6
2009;1;20;40,09;72,40;5;2,8
2009;1;20;39,09;70,69;5;2,7
2009;1;21;39,70;74,00;5;3,9
2009;1;21;39,37;73,96;30;3,2
2009;1;22;40,50;72,35;15;2,7
2009;1;24;40,90;71,66;5;3,4
2009;1;25;39,41;73,68;20;2,3
2009;1;25;39,90;67,80;15;2,8
2009;1;25;39,70;73,19;5;2,6
2009;1;25;38,30;72,30;15;4,3
2009;1;25;38,63;71,87;10;3,3
2009;1;25;38,59;71,69;5;3,5
2009;1;26;38,58;71,83;5;3,3
2009;1;26;38,00;72,50;20;3,9
2009;1;26;38,25;72,37;30;3,6
2009;1;26;39,50;73,50;5;2,4
2009;1;28;41,04;71,36;10;3,4
2009;1;28;41,01;71,36;5;2,7
2009;1;29;39,87;72,25;5;2,6
2009;1;29;41,06;69,17;5;2,8
2009;1;29;38,80;73,10;5;3,5
2009;1;30;39,50;73,69;5;3,9
2009;1;30;41,02;71,64;5;2,7
2009;1;30;39,55;73,92;5;3,8
2009;1;30;39,70;73,40;5;2,4
2009;1;31;41,33;71,01;10;3,2
2009;1;31;39,59;73,80;5;2,6
2009;1;31;39,59;73,80;5;2,6
2009;2;1;38,90;70,69;5;2,7
2009;2;2;40,63;73,44;10;3,4
2009;2;3;40,70;70,60;5;3,2
2009;2;3;41,70;73,00;5;3,1
2009;2;3;39,30;71,30;5;3,6
2009;2;3;40,81;70,69;5;3,4
2009;2;4;41,80;71,30;5;2,3
2009;2;7;43,60;66,19;30;4,4
2009;2;9;39,43;73,78;10;3,2
2009;2;12;40,05;71,72;5;3,4
2009;2;14;39,59;72,19;5;3,8
2009;2;15;39,70;73,00;5;3,1
2009;2;15;40,90;73,50;5;2,6
2009;2;15;39,50;73,00;5;2,4
2009;2;16;40,30;74,00;5;2,3
2009;2;16;39,59;73,10;5;2,7
2009;2;17;39,59;73,75;5;2,6
2009;2;17;39,59;73,51;5;2,8
2009;2;17;39,09;70,01;10;3,7
2009;2;17;39,09;73,50;5;2,8
2009;2;17;39,20;71,69;5;3,3
2009;2;18;39,49;73,26;5;4,4
2009;2;19;39,96;73,06;5;2,4
2009;2;19;38,80;71,90;10;3,0
2009;2;19;39,70;73,90;5;2,3
2009;2;20;39,59;73,75;5;2,6
2009;2;22;39,59;73,90;5;2,9
2009;2;22;39,59;73,90;5;3,3
2009;2;22;39,59;73,80;5;2,7
2009;2;22;41,04;71,46;5;2,4
2009;2;22;39,50;74,00;5;2,3
2009;2;22;39,59;73,90;5;3,1
2009;2;23;39,50;72,19;5;2,3
2009;2;24;39,75;73,87;5;2,9
2009;2;26;39,59;73,80;5;2,5
2009;2;26;39,50;73,69;5;3,6
2009;2;26;39,50;73,90;5;3,8
2009;2;27;39,59;73,90;5;2,6
2009;2;27;39,59;73,60;5;2,5
2009;2;28;39,50;73,90;5;2,8
2009;2;28;39,59;73,69;5;3,1
2009;3;1;39,59;74,10;5;4,0
2009;3;2;39,27;71,89;5;2,8
2009;3;3;39,50;73,80;5;2,7
2009;3;3;39,59;73,80;5;2,3
2009;3;5;41,13;72,40;5;2,6
2009;3;7;39,70;73,60;5;2,3
2009;3;7;39,59;73,80;5;2,2
2009;3;8;39,66;73,73;5;2,7
2009;3;8;39,70;73,60;5;2,9
2009;3;8;39,49;74,18;5;2,4
2009;3;9;39,90;73,69;5;2,3
2009;3;9;41,30;69,10;5;2,3
2009;3;11;39,50;73,60;5;2,2
2009;3;11;39,59;73,50;5;2,2
2009;3;12;38,87;73,08;30;2,8
2009;3;12;39,70;73,60;5;2,2
2009;3;12;39,80;74,32;15;3,4
2009;3;12;39,80;74,00;5;2,3
2009;3;13;40,41;72,26;10;2,2
2009;3;13;38,34;65,99;30;3,3
2009;3;14;39,59;74,00;5;2,4
2009;3;14;39,93;68,99;5;3,4
2009;3;14;39,66;73,86;5;3,4
2009;3;14;39,50;73,60;5;2,2
2009;3;14;39,66;74,07;15;2,4
2009;3;18;39,80;70,80;5;2,2
2009;3;18;40,39;63,20;5;2,8
2009;3;18;39,59;71,90;5;2,4
2009;3;18;39,80;74,00;10;2,2
2009;3;21;40,02;72,46;5;2,4
2009;3;23;39,89;72,39;5;3,2
2009;3;27;39,30;71,19;5;2,6
2009;3;29;39,97;72,37;5;2,8
2009;4;2;39,80;74,00;5;2,7
2009;4;2;39,70;74,40;10;2,6
2009;4;2;39,38;72,22;15;2,4
2009;4;3;39,70;73,90;5;2,6
2009;4;4;40,33;72,11;5;2,2
2009;4;5;40,40;73,30;15;2,6
2009;4;5;41,25;69,37;10;2,4
2009;4;7;39,00;71,46;15;2,7
2009;4;7;39,90;74,10;5;2,6
2009;4;8;39,80;74,00;5;1,9
2009;4;8;39,59;73,00;5;2,4
2009;4;8;37,90;67,60;5;2,5
2009;4;9;39,54;69,15;5;3,2
2009;4;11;39,90;74,10;5;2,8
2009;4;11;40,48;72,18;10;2,6
2009;4;12;40,16;72,05;5;2,1
2009;4;12;39,90;73,90;5;2,9
2009;4;12;39,80;73,69;5;2,8
2009;4;12;42,16;68,76;5;2,6
2009;4;12;40,59;62,98;25;3,1
2009;4;12;39,80;74,00;5;2,9
2009;4;13;39,00;73,90;5;2,1
2009;4;13;39,68;73,75;10;2,2
2009;4;14;39,80;74,00;5;2,3
2009;4;14;40,54;73,33;10;1,9
2009;4;15;39,59;73,90;5;1,8
2009;4;15;39,20;72,12;20;2,2
2009;4;15;39,59;73,80;5;3,7
2009;4;16;40,79;72,56;10;2,5
2009;4;16;39,90;71,50;5;2,2
2009;4;21;39,70;73,50;5;2,1
2009;4;22;39,59;74,00;5;2,8
2009;4;22;39,80;73,80;5;2,6
2009;4;23;39,50;73,10;20;3,2
2009;4;23;39,54;73,66;5;2,6
2009;4;24;39,80;74,00;5;2,1
2009;4;25;39,59;73,90;5;2,8
2009;4;25;40,20;73,10;5;2,2
2009;4;26;39,80;73,90;5;2,1
2009;4;26;40,93;72,92;30;3,6
2009;4;26;41,20;72,69;25;5,1
2009;4;27;40,99;72,91;30;2,4
2009;4;27;40,09;72,50;5;1,6
2009;4;27;40,93;72,82;25;2,6
2009;4;27;40,95;72,83;5;2,6
2009;4;27;41,06;72,91;15;2,5
2009;4;27;40,93;72,01;20;2,2
2009;4;28;39,70;73,60;5;1,6
2009;4;28;39,80;74,00;5;2,2
2009;4;28;40,48;73,10;5;2,9
2009;4;28;40,09;73,41;25;1,8
2009;4;29;40,20;72,00;5;2,0
2009;4;29;39,27;71,47;5;3,8
2009;4;29;41,60;71,40;15;4,3
2009;4;29;41,61;71,44;15;3,1
2009;4;29;39,70;73,80;5;2,6
2009;4;30;39,80;73,80;5;2,2
2009;4;30;40,93;72,82;30;2,8
2009;4;30;39,70;73,80;5;2,2
2009;5;1;40,30;72,00;5;2,2
2009;5;1;42,22;72,06;30;3,3
2009;5;1;39,41;73,99;25;2,6
2009;5;1;40,00;74,00;5;2,3
2009;5;1;39,95;74,11;5;2,4
2009;5;1;39,91;74,00;5;2,1
2009;5;2;39,56;73,72;5;3,1
2009;5;2;40,55;73,33;20;2,3
2009;5;2;41,60;71,51;5;2,8
2009;5;2;39,45;71,06;5;2,7
2009;5;3;41,10;72,50;5;2,4
2009;5;3;39,59;73,78;5;3,1
2009;5;6;40,59;71,56;5;1,9
2009;5;7;39,59;73,69;5;1,9
2009;5;7;39,80;73,90;5;2,7
2009;5;8;39,84;73,89;5;2,8
2009;5;8;39,59;73,19;5;2,3
2009;5;8;41,05;72,87;5;2,4
2009;5;10;37,86;67,83;5;4,6
2009;5;11;39,59;74,00;5;2,4
2009;5;11;39,73;74,00;5;2,3
2009;5;14;39,59;73,69;5;3,5
2009;5;14;39,53;73,85;5;2,3
2009;5;15;39,70;73,80;30;2,2
2009;5;16;42,67;70,37;15;3,3
2009;5;16;39,70;73,80;5;2,7
2009;5;16;39,59;73,69;5;2,2
2009;5;16;40,52;73,42;10;1,8
2009;5;18;41,03;73,04;10;2,2
2009;5;18;39,55;74,14;30;2,6
2009;5;18;40,91;73,69;25;2,2
2009;5;19;40,11;71,60;10;2,2
2009;5;20;39,37;73,65;5;2,6
2009;5;20;39,30;73,69;25;2,2
2009;5;21;39,65;73,74;5;2,6
2009;5;21;39,59;73,80;5;2,5
2009;5;21;39,59;73,69;5;2,4
2009;5;22;40,30;73,80;5;1,9
2009;5;22;39,80;74,00;5;2,2
2009;5;22;39,70;73,40;5;2,3
2009;5;23;39,50;73,90;5;2,5
2009;5;25;41,66;73,04;30;2,8
2009;5;25;40,40;72,60;5;2,4
2009;5;25;40,20;71,19;10;2,1
2009;5;25;40,09;70,80;5;1,8
2009;5;26;39,29;70,83;5;2,3
2009;5;28;39,34;71,69;5;2,7
2009;5;29;38,70;68,40;5;2,7
2009;5;30;40,90;69,60;5;2,4
2009;5;30;39,20;71,30;20;2,2
2009;6;1;39,91;73,69;5;2,3
2009;6;2;39,18;71,39;15;2,7
2009;6;10;39,39;73,83;5;3,2
2009;6;13;41,30;72,30;5;2,1
2009;6;13;40,80;69,50;5;2,2
2009;6;15;38,58;65,80;5;3,3
2009;6;15;39,40;73,54;15;3,4
2009;6;16;41,01;73,03;15;2,1
2009;6;16;39,49;72,90;5;2,9
2009;6;16;39,37;73,79;5;2,6
2009;6;16;39,30;72,85;5;2,8
2009;6;16;40,02;71,25;10;3,8
2009;6;17;39,68;70,25;10;2,2
2009;6;21;39,59;73,90;5;3,4
2009;6;21;41,02;73,39;5;2,2
2009;6;22;39,95;74,12;5;2,9
2009;6;23;40,55;71,62;20;2,5
2009;6;23;39,45;72,26;15;2,1
2009;6;25;40,84;69,25;30;2,4
2009;6;25;39,70;73,69;5;2,2
2009;6;25;39,70;73,30;5;2,0
2009;6;26;39,59;73,80;5;2,6
2009;6;27;39,48;72,98;5;3,2
2009;6;28;40,77;69,76;5;2,4
2009;6;29;39,70;73,90;5;1,9
2009;6;29;39,70;73,90;5;2,4
2009;6;30;39,90;73,90;5;2,0
2009;7;1;39,88;73,44;5;4,5
2009;7;1;39,80;73,60;5;2,3
2009;7;1;39,70;73,40;5;2,2
2009;7;1;39,56;73,69;15;2,4
2009;7;1;39,81;73,94;5;2,2
2009;7;1;39,72;73,56;5;3,2
2009;7;1;40,40;69,10;5;2,4
2009;7;1;39,59;73,40;5;2,0
2009;7;1;39,50;73,60;5;2,7
2009;7;1;39,59;73,60;5;2,4
2009;7;1;39,70;73,69;5;2,0
2009;7;2;39,70;73,69;5;1,9
2009;7;2;40,29;72,72;5;3,3
2009;7;3;39,70;73,51;5;2,4
2009;7;3;39,72;73,74;5;2,9
2009;7;4;39,73;73,51;5;2,6
2009;7;5;39,59;73,80;5;2,6
2009;7;5;39,50;73,80;5;2,7
2009;7;6;39,59;71,60;5;2,9
2009;7;7;39,68;73,97;5;2,6
2009;7;7;39,59;73,69;5;2,8
2009;7;7;39,66;73,83;5;3,5
2009;7;8;39,59;73,90;5;2,5
2009;7;8;39,55;73,51;10;2,8
2009;7;9;39,70;73,60;5;2,2
2009;7;10;39,66;73,76;15;2,1
2009;7;10;39,50;73,69;5;3,1
2009;7;11;39,59;73,80;5;2,6
2009;7;11;39,73;73,54;5;2,2
2009;7;12;39,66;73,67;5;3,1
2009;7;13;39,59;73,90;5;2,3
2009;7;17;39,59;73,90;5;2,5
2009;7;17;39,70;73,50;5;2,3
2009;7;18;39,64;73,83;5;3,6
2009;7;19;40,36;70,79;15;2,8
2009;7;20;39,84;72,67;5;3,3
2009;7;20;39,50;73,73;5;2,8
2009;7;21;41,84;72,32;25;2,3
2009;7;22;41,03;71,46;10;2,4
2009;7;22;39,50;73,69;5;2,9
2009;7;22;39,50;73,60;5;3,6
2009;7;23;40,70;69,30;5;2,3
2009;7;23;39,40;72,86;5;2,7
2009;7;23;39,34;72,92;10;2,9
2009;7;25;39,74;73,61;5;2,3
2009;7;25;39,70;73,40;5;3,1
2009;7;25;40,78;73,81;5;2,5
2009;7;28;40,40;71,10;5;2,2
2009;7;28;41,30;73,90;5;2,4
2009;7;30;40,12;71,33;5;2,0
2009;7;31;39,59;73,80;5;2,6
2009;7;31;39,59;73,80;5;2,4
2009;8;1;39,65;70,55;15;2,7
2009;8;1;39,64;73,58;5;2,6
2009;8;2;40,31;71,17;5;3,1
2009;8;3;41,40;71,46;5;2,5
2009;8;4;42,00;71,69;5;2,9
2009;8;4;39,73;73,55;5;2,2
2009;8;5;40,58;71,08;5;2,3
2009;8;6;40,20;71,10;5;2,0
2009;8;7;40,82;74,26;5;2,6
2009;8;10;40,24;73,04;5;2,6
2009;8;12;41,80;72,60;30;2,2
2009;8;12;39,40;72,97;5;2,6
2009;8;12;40,70;72,60;5;2,3
2009;8;13;41,29;72,05;5;2,6
2009;8;14;39,59;73,60;5;2,1
2009;8;17;42,08;72,21;15;2,6
2009;8;17;39,61;73,54;20;3,6
2009;8;20;41,70;69,90;5;2,6
2009;8;21;40,77;69,66;30;2,5
2009;8;22;39,41;72,67;25;3,2
2009;8;23;39,74;73,11;5;2,6
2009;8;24;39,70;74,10;5;2,7
2009;8;25;40,80;69,50;5;2,1
2009;8;25;39,52;72,00;5;2,4
2009;8;26;38,96;70,56;20;4,3
2009;8;26;39,41;73,48;5;2,5
2009;8;27;39,80;73,60;5;2,3
2009;8;27;39,63;74,05;5;3,9
2009;8;27;39,63;73,58;5;2,4
2009;8;28;39,37;71,73;5;2,8
2009;8;29;39,74;71,66;10;2,8
2009;8;29;39,84;71,46;5;2,2
2009;8;31;39,50;73,80;5;2,9
2009;8;31;39,39;70,66;5;2,9
2009;9;1;40,09;74,08;10;3,8
2009;9;1;39,70;73,80;5;3,1
2009;9;1;39,70;73,90;5;2,3
2009;9;2;39,56;71,87;5;3,2
2009;9;2;39,70;73,90;5;3,0
2009;9;3;39,70;73,80;5;2,2
2009;9;4;39,24;71,58;5;2,7
2009;9;5;39,80;74,30;25;2,8
2009;9;5;39,30;71,58;5;3,3
2009;9;6;39,80;71,69;5;1,9
2009;9;6;39,40;73,72;5;3,7
2009;9;8;41,30;72,60;20;2,2
2009;9;9;40,43;73,76;15;2,9
2009;9;9;40,06;72,44;15;2,1
2009;9;9;39,90;73,30;5;2,1
2009;9;10;39,46;71,86;5;3,2
2009;9;10;39,50;74,08;5;2,3
2009;9;10;39,31;73,54;15;2,5
2009;9;10;41,80;69,19;5;2,2
2009;9;11;41,11;72,40;10;2,1
2009;9;13;39,41;71,71;30;2,2
2009;9;15;41,17;71,33;25;3,2
2009;9;16;40,45;63,40;5;3,2
2009;9;16;39,45;72,91;5;2,2
2009;9;16;40,75;74,05;5;2,7
2009;9;17;39,38;72,12;15;2,3
2009;9;18;41,10;72,60;5;2,3
2009;9;20;41,40;71,69;5;2,3
2009;9;22;40,93;73,40;5;2,8
2009;9;22;41,21;74,35;5;2,4
2009;9;22;39,46;73,66;5;2,2
2009;9;22;40,98;73,29;25;3,4
2009;9;23;41,20;72,30;5;2,1
2009;9;23;39,75;73,65;5;2,4
2009;9;23;39,59;73,40;5;2,3
2009;9;23;39,80;70,30;5;2,3
2009;9;23;39,63;67,15;10;3,6
2009;9;25;40,70;72,30;5;2,2
2009;9;26;39,40;73,50;5;2,4
2009;9;27;39,63;73,76;5;3,4
2009;9;27;41,10;72,40;5;2,0
2009;9;27;39,58;73,60;5;3,4
2009;9;29;39,37;72,58;15;3,0
2009;9;30;40,09;71,79;10;2,7
2009;9;30;41,05;69,69;5;2,8
2009;9;30;39,59;73,69;5;2,8
2009;10;1;40,58;72,26;10;2,1
2009;10;1;40,30;72,30;5;1,9
2009;10;1;39,70;73,30;5;2,1
2009;10;2;39,41;74,01;10;3,2
2009;10;4;41,60;70,50;5;2,4
2009;10;4;39,50;73,40;30;2,4
2009;10;4;41,74;72,10;5;2,3
2009;10;5;39,39;73,51;5;2,5
2009;10;5;40,71;72,36;15;2,3
2009;10;6;40,70;72,80;5;1,7
2009;10;6;39,70;73,80;5;1,9
2009;10;6;40,73;73,54;5;2,7
2009;10;7;39,70;71,40;15;2,3
2009;10;7;38,90;73,00;30;2,8
2009;10;7;40,11;70,16;5;3,2
2009;10;8;42,50;70,50;5;2,9
2009;10;8;39,31;71,29;5;2,9
2009;10;9;39,40;73,90;5;1,7
2009;10;10;40,90;72,60;10;2,4
2009;10;10;40,12;71,62;10;1,8
2009;10;11;38,90;68,90;5;2,5
2009;10;13;39,11;74,22;15;2,1
2009;10;13;39,50;72,94;5;2,8
2009;10;15;39,41;73,67;5;2,9
2009;10;15;39,59;73,80;5;2,1
2009;10;16;41,57;72,41;20;2,8
2009;10;16;39,70;72,35;10;3,1
2009;10;16;39,59;73,80;5;2,3
2009;10;17;40,91;73,96;5;2,6
2009;10;17;41,74;71,79;20;2,1
2009;10;17;41,70;71,69;5;2,1
2009;10;18;42,20;71,60;5;2,6
2009;10;18;40,02;71,67;5;2,6
2009;10;19;41,78;71,60;5;2,9
2009;10;20;40,38;72,56;5;3,9
2009;10;20;40,49;73,03;5;3,2
2009;10;20;40,38;73,11;5;2,4
2009;10;21;39,59;70,30;5;2,5
2009;10;21;40,40;73,10;5;1,8
2009;10;21;40,47;73,04;5;2,4
2009;10;24;39,90;70,30;5;2,1
2009;10;26;39,36;73,11;5;3,3
2009;10;28;41,00;73,50;25;3,7
2009;10;28;39,40;73,69;5;3,4
2009;10;29;41,07;69,40;15;2,3
2009;10;29;39,52;70,30;5;2,6
2009;10;30;39,30;71,60;5;2,4
2009;10;31;39,50;73,30;5;2,4
2009;10;31;39,64;73,94;5;3,1
2009;11;1;39,59;73,80;5;2,6
2009;11;2;39,93;73,54;25;2,6
2009;11;2;40,70;69,30;5;2,1
2009;11;2;39,59;73,40;5;2,4
2009;11;3;39,90;71,60;15;2,2
2009;11;3;39,25;71,37;5;2,3
2009;11;5;41,00;71,80;5;2,3
2009;11;6;40,00;70,90;5;2,4
2009;11;8;39,25;70,44;5;3,6
2009;11;9;39,59;73,69;5;2,4
2009;11;10;41,80;71,40;5;2,2
2009;11;11;40,40;73,11;5;3,4
